chapter;name;category;key;pageNumber;_id;description;serie;thumbnail;amount;userCreator;price;timeFirstPublished
62;One Hundred Years of Solitude 162;["60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb97c;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 162;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;39;null
66;One Hundred Years of Solitude 166;["60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb97d;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 166;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;48;null
2;One Hundred Years of Solitude 12;["60f6423e8947a20489a96055"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb97e;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 12;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;56;null
6;One Hundred Years of Solitude 16;["60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb97f;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 16;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;0;Tue Jul 20 2021 21:56:12 GMT+0700 (Indochina Time)
10;One Hundred Years of Solitude 110;["60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb980;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 110;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;91;Tue Jul 20 2021 08:24:37 GMT+0700 (Indochina Time)
14;One Hundred Years of Solitude 114;["60f6423e8947a20489a96055"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb981;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 114;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;30;null
18;One Hundred Years of Solitude 118;["60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb982;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 118;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;56;null
22;One Hundred Years of Solitude 122;["60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb983;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 122;60cabc7f27a131004cceab55;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;61;Wed Jul 21 2021 12:40:02 GMT+0700 (Indochina Time)
26;One Hundred Years of Solitude 126;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb984;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 126;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;31;null
30;One Hundred Years of Solitude 130;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb985;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 130;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;12;null
34;One Hundred Years of Solitude 134;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb986;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 134;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;9;null
38;One Hundred Years of Solitude 138;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb987;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 138;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;73;null
42;One Hundred Years of Solitude 142;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb988;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 142;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;67;null
46;One Hundred Years of Solitude 146;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb989;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 146;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;82;Mon Jul 19 2021 03:29:28 GMT+0700 (Indochina Time)
50;One Hundred Years of Solitude 150;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb98a;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 150;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;73;null
54;One Hundred Years of Solitude 154;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb98b;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 154;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;52;Mon Jul 19 2021 23:21:28 GMT+0700 (Indochina Time)
58;One Hundred Years of Solitude 158;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb98c;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 158;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;36;null
62;One Hundred Years of Solitude 162;["60f6423e8947a20489a96081","60f6423e8947a20489a9608f","60f6423e8947a20489a9608e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb98d;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 162;60cabc7f27a131004cceab56;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;4;Tue Jul 20 2021 21:21:13 GMT+0700 (Indochina Time)
66;One Hundred Years of Solitude 166;["60f6423e8947a20489a9607f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb98e;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 166;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;12;Tue Jul 20 2021 06:51:44 GMT+0700 (Indochina Time)
2;One Hundred Years of Solitude 12;["60f6423e8947a20489a9607f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb98f;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 12;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;25;Wed Jul 21 2021 07:52:21 GMT+0700 (Indochina Time)
6;One Hundred Years of Solitude 16;["60f6423e8947a20489a9607f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb990;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 16;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;28;Tue Jul 20 2021 19:04:35 GMT+0700 (Indochina Time)
10;One Hundred Years of Solitude 110;["60f6423e8947a20489a9607f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb991;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 110;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;77;null
14;One Hundred Years of Solitude 114;["60f6423e8947a20489a9607f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb992;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 114;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;22;null
18;One Hundred Years of Solitude 118;["60f6423e8947a20489a9607f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb993;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 118;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;65;null
22;One Hundred Years of Solitude 122;["60f6423e8947a20489a9607f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb994;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 122;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;94;Mon Jul 19 2021 23:36:35 GMT+0700 (Indochina Time)
26;One Hundred Years of Solitude 126;["60f6423e8947a20489a9607f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb995;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 126;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;34;null
30;One Hundred Years of Solitude 130;["60f6423e8947a20489a9607f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb996;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 130;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;91;null
34;One Hundred Years of Solitude 134;["60f6423e8947a20489a9607f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb997;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 134;60cabc7f27a131004cceab57;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;8;null
38;One Hundred Years of Solitude 138;["60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb998;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 138;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;55;null
42;One Hundred Years of Solitude 142;["60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb999;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 142;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;27;Wed Jul 21 2021 04:10:23 GMT+0700 (Indochina Time)
46;One Hundred Years of Solitude 146;["60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb99a;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 146;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;35;null
50;One Hundred Years of Solitude 150;["60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb99b;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 150;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;93;Mon Jul 19 2021 02:35:32 GMT+0700 (Indochina Time)
54;One Hundred Years of Solitude 154;["60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb99c;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 154;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;32;Wed Jul 21 2021 17:22:16 GMT+0700 (Indochina Time)
58;One Hundred Years of Solitude 158;["60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb99d;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 158;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;47;Tue Jul 20 2021 05:10:59 GMT+0700 (Indochina Time)
62;One Hundred Years of Solitude 162;["60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb99e;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 162;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;15;null
66;One Hundred Years of Solitude 166;["60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb99f;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 166;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;29;null
2;A Passage to India 2;["60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8827a131004cceb9a0;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 2;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec082;82;Wed Jul 21 2021 11:24:20 GMT+0700 (Indochina Time)
6;A Passage to India 6;["60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8827a131004cceb9a1;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 6;60cabc7f27a131004cceab58;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec082;97;Wed Jul 21 2021 09:41:42 GMT+0700 (Indochina Time)
10;A Passage to India 10;["60f6423e8947a20489a9608e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8827a131004cceb9a2;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 10;60cabc7f27a131004cceab59;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec082;48;null
